,support,itemsets,length
472,0.3333333333333333,"['Zoho-NetBIOS.Session.Service_L', 'Microsoft-Azure_M']",2
473,0.7333333333333333,"['udp/137_H', 'SSH_M']",2
474,0.3,"['udp/6882_L', 'Microsoft-Microsoft.Update_H']",2
475,0.4666666666666667,"['udp/50002_L', 'Oracle-Oracle.Cloud_H']",2
476,0.3333333333333333,"['Kaspersky-Other_M', 'Microsoft-ICMP_H']",2
477,0.3333333333333333,"['GoDaddy-Web_M', 'eBay-NetBIOS.Session.Service_L']",2
478,0.8666666666666667,"['SSL_H', 'Adobe-Adobe.Sign_H']",2
479,0.3,"['tcp/8088_L', 'Salesforce-Web_M']",2
480,0.8333333333333334,"['ServiceNow-NetBIOS.Session.Service_M', 'Apple-Inbound_Email_H']",2
481,0.3,"['Cloudflare-Web_H', 'udp/6882_L']",2
482,0.5666666666666667,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_M', 'Oracle-Oracle.Cloud_H']",2
483,0.3,"['udp/60020_L', 'udp/443_H']",2
484,0.3,"['Microsoft-NetBIOS.Session.Service_H', 'tcp/9200_L']",2
485,0.9666666666666668,"['Adobe-Web_H', 'DHCP_H']",2
486,1.0,"['AnyDesk-AnyDesk_H', 'Tencent-Web_H']",2
487,0.5333333333333333,"['Microsoft-WNS_M', 'Yahoo-Inbound_Email_H']",2
488,1.0,"['Meta-Whatsapp_H', 'Google-ICMP_H']",2
489,0.9666666666666668,"['DNS-DoH_DoT_H', 'IKE_H']",2
490,0.3333333333333333,"['MMS_H', 'udp/59544_M']",2
491,0.5,"['Intuit-Web_M', 'tcp/5228_H']",2
492,0.3,"['tcp/4000_M', 'tcp/5228_H']",2
493,0.5333333333333333,"['McAfee-Web_H', 'Amazon-Web_M']",2
494,0.4333333333333333,"['Sectigo-Sectigo_M', 'Yandex-Web_H']",2
495,0.8333333333333334,"['Meta-Whatsapp_H', 'X-WINDOWS_M']",2
496,0.4666666666666667,"['tcp/21909_M', 'Vultr-Vultr.Cloud_H']",2
497,0.3333333333333333,"['RDP_L', 'tcp/2345_H']",2
498,0.3666666666666666,"['Alibaba-Other_M', 'udp/39414_L']",2
499,0.9666666666666668,"['udp/443_H', 'SMB_H']",2
500,0.7333333333333333,"['DNS-DoH_DoT_H', 'SSH_M']",2
501,0.4666666666666667,"['tcp/2323_L', 'Akamai-CDN_H']",2
502,0.3,"['Zoho-Web_H', 'tcp/8181_H']",2
503,0.9333333333333332,"['Kaspersky-Web_H', 'Hosting-Bulletproof.Hosting_H']",2
504,0.3666666666666666,"['udp/62312_M', 'Apple-ICMP_H']",2
505,1.0,"['CDN77-CDN_H', 'udp/39670_H']",2
506,0.5666666666666667,"['Netflix-NetBIOS.Session.Service_M', 'tcp/8886_H']",2
507,0.8333333333333334,"['ServiceNow-NetBIOS.Session.Service_M', 'Valve-Steam_H']",2
508,0.3,"['Dailymotion-Web_H', 'Meta-NetBIOS.Session.Service_M']",2
509,0.4,"['Yahoo-NTP_H', 'Tencent-NetBIOS.Session.Service_H']",2
510,0.4,"['Fortinet-FortiSASE_L', 'DHCP_H']",2
511,0.3333333333333333,"['udp/137_H', 'Shopify-Shopify_M']",2
512,0.5333333333333333,"['tcp/5000_H', 'udp/64673_H']",2
513,1.0,"['Microsoft-Web_H', 'Apple-NTP_H']",2
514,0.5666666666666667,"['mail.ru-NetBIOS.Session.Service_L', 'Avast-Avast.Security_H']",2
515,0.3666666666666666,"['ServiceNow-NetBIOS.Session.Service_M', 'udp/51413_M']",2
516,0.3333333333333333,"['Twitter-NetBIOS.Session.Service_L', 'Salesforce-NetBIOS.Session.Service_M']",2
517,0.3666666666666666,"['Netflix-NetBIOS.Session.Service_L', 'tcp/853_H']",2
518,0.3,"['FTP_L', 'Cloudflare-CDN_H']",2
519,0.4,"['tcp/4460_H', 'Salesforce-Web_M']",2
520,0.4,"['GCore.Labs-CDN_H', 'ADP-NetBIOS.Session.Service_L']",2
521,0.3666666666666666,"['AnyDesk-AnyDesk_H', 'tcp/1443_M']",2
522,0.9333333333333332,"['Oracle-Oracle.Cloud_H', 'tcp/1900_H']",2
523,0.4,"['McAfee-Web_H', 'udp/50003_L']",2
524,1.0,"['Adobe-Web_H', 'Microsoft-NetBIOS.Session.Service_H']",2
525,0.3333333333333333,"['tcp/9876_H', 'udp/50084_H']",2
526,0.4,"['NIST-ITS_H', 'Bitdefender-Web_H']",2
527,1.0,"['Microsoft-Web_H', 'udp/8765_H']",2
528,0.3666666666666666,"['Kaspersky-Web_H', 'Quad9-Quad9.Standard.DNS_L']",2
529,0.7,"['Apple-APNs_H', 'Yahoo-Inbound_Email_H']",2
530,0.9333333333333332,"['tcp/853_H', 'tcp/8728_M']",2
531,0.3666666666666666,"['udp/49304_H', 'tcp/8088_L']",2
532,0.8333333333333334,"['Cisco-Webex_H', 'Hetzner-Hetzner.Hosting.Service_H']",2
533,0.4333333333333333,"['Zendesk-NetBIOS.Session.Service_L', 'LinkedIn-Web_H']",2
534,0.3333333333333333,"['mail.ru-NetBIOS.Session.Service_M', 'Dell-NetBIOS.Session.Service_M']",2
535,0.3,"['tcp/48252_M', 'tcp/8080_H']",2
536,0.4,"['ServiceNow-NetBIOS.Session.Service_M', 'tcp/2323_L']",2
537,0.3,"['VK-NetBIOS.Session.Service_L', 'Fortinet-FortiSASE_L']",2
538,0.5666666666666667,"['Yahoo-Inbound_Email_H', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",2
539,0.3,"['tcp/51033_M', 'tcp/5223_H']",2
540,0.3333333333333333,"['ColoCrossing-ColoCrossing.Hosting.Service_M', 'tcp/8080_H']",2
541,0.3333333333333333,"['Dell-NetBIOS.Session.Service_M', 'OVHcloud-OVH.Telecom_L']",2
542,1.0,"['tcp/8888_H', 'Tencent-Web_H']",2
543,0.3666666666666666,"['Microsoft-WNS_M', 'McAfee-NetBIOS.Session.Service_L']",2
544,0.3333333333333333,"['udp/59544_M', 'IKE_H']",2
545,0.3,"['udp/58625_L', 'tcp/8181_H']",2
546,0.3,"['udp/59544_M', 'Adobe-Adobe.Sign_H']",2
547,0.4,"['udp/53735_M', 'Microsoft-Outlook_H']",2
548,0.9666666666666668,"['NTP_H', 'Microsoft-NTP_H']",2
549,0.8,"['Microsoft-Web_H', 'tcp/8081_H']",2
550,0.3,"['NTP_H', 'udp/60020_L']",2
551,0.3333333333333333,"['udp/52148_M', 'Atlassian-Atlassian.Notification_M']",2
552,1.0,"['Microsoft-Skype_Teams_H', 'ntp.org-NTP_H']",2
553,0.3333333333333333,"['IKE_H', 'ColoCrossing-ColoCrossing.Hosting.Service_M']",2
554,0.3333333333333333,"['tcp/39670_H', 'tcp/25565_L']",2
555,0.8333333333333334,"['Cisco-Webex_H', 'Google-ICMP_H']",2
556,0.7,"['Yahoo-Inbound_Email_H', 'Tencent-Web_H']",2
557,0.4666666666666667,"['udp/62312_M', 'Apple-APNs_H']",2
558,0.5,"['udp/51560_M', 'OVHcloud-OVHcloud_H']",2
559,0.3333333333333333,"['Kaspersky-Other_M', 'Microsoft-Microsoft.Update_H']",2
560,0.3666666666666666,"['Cloudflare-ICMP_L', 'Google-DNS_H']",2
561,0.3,"['Apple-Other_H', 'tcp/51033_M']",2
562,1.0,"['AnyDesk-AnyDesk_H', 'Meta-Whatsapp_H']",2
563,0.7666666666666667,"['Alibaba-NetBIOS.Session.Service_H', 'udp/8993_M']",2
564,0.4333333333333333,"['X-WINDOWS_M', 'Tencent-VooV.Meeting_H']",2
565,0.4666666666666667,"['Alibaba-Alibaba.Cloud_H', 'udp/5228_H']",2
566,0.3,"['IPFS-IPFS.Gateway_H', 'Meta-Whatsapp_H']",2
567,0.3333333333333333,"['Microsoft-WNS_M', '8443_M']",2
568,0.3,"['udp/51413_M', 'Bitdefender-Web_H']",2
569,0.3,"['Microsoft-Web_H', 'Medianova-CDN_L']",2
570,0.3,"['udp/51400_L', 'Cloudflare-CDN_H']",2
571,0.3333333333333333,"['tcp/14433_H', 'ntp.org-NTP_H']",2
572,0.4333333333333333,"['udp/50001_L', 'Apple-NTP_H']",2
573,0.3333333333333333,"['Oracle-NetBIOS.Session.Service_H', 'Kaspersky-Other_M']",2
574,0.9,"['tcp/5228_H', 'IKE_H']",2
575,0.5333333333333333,"['tcp/8886_H', 'Microsoft-Azure_M']",2
576,0.3,"['NIST-ITS_H', 'tcp/51033_M']",2
577,0.3333333333333333,"['LogMeIn-NetBIOS.Session.Service_L', 'Avast-Avast.Security_H']",2
578,0.4666666666666667,"['Cisco-NetBIOS.Session.Service_M', 'tcp/5555_L']",2
579,0.4666666666666667,"['DigiCert-OCSP_H', 'tcp/5443_H']",2
580,0.5666666666666667,"['RSH_L', 'NIST-ITS_H']",2
581,0.3,"['LinkedIn-NetBIOS.Session.Service_L', 'Atlassian-Atlassian.Notification_M']",2
582,0.4,"['Bunny.net-CDN_M', 'Microsoft-Outlook_H']",2
583,0.3333333333333333,"['LinkedIn-NetBIOS.Session.Service_L', 'Alibaba-Other_M']",2
584,0.3,"['ESET-Eset.Service_M', 'Microsoft-Azure_L']",2
585,0.3666666666666666,"['Cisco-NetBIOS.Session.Service_M', 'Nutanix-Nutanix.Cloud_M']",2
586,0.5,"['Zscaler-Zscaler.Cloud_H', 'udp/6002_H']",2
587,0.3666666666666666,"['NIST-ITS_H', 'tcp/1443_M']",2
588,1.0,"['udp/443_H', 'Microsoft-Office365.Published_H']",2
589,0.4,"['tcp/1521_H', 'Alibaba-Other_M']",2
590,0.6,"['tcp/5228_H', 'Adobe-NetBIOS.Session.Service_M']",2
591,0.5333333333333333,"['Amazon-Web_M', 'Naver-Line_H']",2
592,0.4666666666666667,"['Oracle-NetBIOS.Session.Service_H', 'MEGA-MEGA.Cloud_H']",2
593,0.3333333333333333,"['tcp/9876_H', 'HTTPS_H']",2
594,0.5,"['Cisco-Web_H', 'Twitter-NetBIOS.Session.Service_L']",2
595,0.3333333333333333,"['EGI-EGI.Hosting.Service_M', 'Tencent-VooV.Meeting_H']",2
596,0.3666666666666666,"['Apple-Inbound_Email_H', 'tcp/1443_M']",2
597,0.4,"['tcp/5000_H', 'Quad9-Quad9.Standard.DNS_L']",2
598,0.4,"['tcp/39670_H', 'MS-SQL_L']",2
599,0.3,"['Shopify-Shopify_H', 'BuiltIn-Meta-Whatsapp_H']",2
600,0.4,"['McAfee-Web_H', 'tcp/2323_L']",2
601,0.4666666666666667,"['EGI-EGI.Hosting.Service_M', 'udp/6881_M']",2
602,0.4,"['tcp/1521_H', 'Netflix-Web_H']",2
603,0.3333333333333333,"['Zoom.us-Zoom.Meeting_H', 'tcp/4460_H']",2
604,0.9,"['Rackspace-CDN_H', 'M247-M247.Hosting.Service_H']",2
605,0.3666666666666666,"['udp/52148_M', 'udp/5228_H']",2
606,0.3,"['tcp/853_H', 'ESET-Eset.Service_H']",2
607,0.3,"['HP-Web_H', 'Tencent-VooV.Meeting_H']",2
608,0.3666666666666666,"['McAfee-Web_H', 'Intuit-Web_H']",2
609,0.9666666666666668,"['Microsoft-NTP_H', 'tcp/8080_H']",2
610,0.8333333333333334,"['Meta-NetBIOS.Session.Service_M', 'Rackspace-CDN_H']",2
611,0.3,"['tcp/2083_L', 'M247-M247.Hosting.Service_H']",2
612,0.3333333333333333,"['Netflix-NetBIOS.Session.Service_L', 'Apple-Other_H']",2
613,0.5666666666666667,"['CacheFly-CDN_M', 'SMB_H']",2
614,0.3,"['tcp/12885_M', 'udp/58625_L']",2
615,0.9333333333333332,"['Oracle-NetBIOS.Session.Service_H', 'Kaspersky-Web_H']",2
616,0.3,"['tcp/12885_M', 'Oracle-Oracle.Cloud_H']",2
617,0.3666666666666666,"['Netflix-Web_H', 'tcp/21909_M']",2
618,0.5333333333333333,"['Zoho-NetBIOS.Session.Service_L', 'Apple-NTP_H']",2
619,1.0,"['Adobe-Web_H', 'Google-ICMP_H']",2
620,0.4,"['Spotify-Spotify_M', 'ntp.org-NTP_H']",2
621,0.3,"['udp/5001_H', 'tcp/46803_M']",2
622,0.3,"['udp/137_H', 'udp/58899_L']",2
623,0.3333333333333333,"['ServiceNow-NetBIOS.Session.Service_M', 'Quad9-Quad9.Standard.DNS_L']",2
624,0.5333333333333333,"['Tencent-NetBIOS.Session.Service_H', 'Cloudflare-DNS_H']",2
625,0.3,"['Alibaba-Web_M', 'Atlassian-Atlassian.Notification_M']",2
626,0.7333333333333333,"['EGI-EGI.Hosting.Service_M', 'Salesforce-NetBIOS.Session.Service_M']",2
627,0.3,"['AnyDesk-AnyDesk_H', 'tcp/2083_L']",2
628,0.9666666666666668,"['Apple-Web_H', 'Vultr-Vultr.Cloud_H']",2
629,0.7,"['SAMBA_H', 'Hetzner-Hetzner.Hosting.Service_H']",2
630,0.3,"['Apple-ICMP_M', 'Microsoft-Office365.Published_H']",2
631,0.9666666666666668,"['Baidu-ICMP_H', 'Rackspace-CDN_H']",2
632,0.5666666666666667,"['NewRelic-Web_H', 'Zscaler-Zscaler.Cloud_H']",2
633,0.3,"['udp/58625_L', 'Microsoft-Office365_H']",2
634,0.3333333333333333,"['Naver-Line_H', 'tcp/25565_L']",2
635,0.4666666666666667,"['udp/51560_M', 'tcp/5223_H']",2
636,0.4333333333333333,"['Kaspersky-Web_H', 'tcp/5443_H']",2
637,0.3,"['udp/53735_M', 'Adobe-Adobe.Experience.Cloud_H']",2
638,0.5,"['Google-DNS_H', 'tcp/51413_M']",2
639,0.8666666666666667,"['Adobe-Adobe.Sign_H', 'tcp/1900_H']",2
640,0.4666666666666667,"['Xero-Web_M', 'Tencent-Other_H']",2
641,0.3333333333333333,"['tcp/9876_H', 'HTTP_H']",2
642,0.8666666666666667,"['udp/39670_H', 'Adobe-Adobe.Experience.Cloud_H']",2
643,0.3666666666666666,"['udp/51896_H', 'Microsoft-Azure_M']",2
644,0.5333333333333333,"['Baidu-ICMP_H', 'Malicious-Malicious.Server_M']",2
645,0.7666666666666667,"['GlobalSign-OCSP_H', 'udp/8993_M']",2
646,0.3,"['Performive-Performive.Cloud_L', 'Adobe-NetBIOS.Session.Service_M']",2
647,0.5,"['Adobe-Web_H', 'udp/6881_M']",2
648,0.5666666666666667,"['Cloudflare-Other_H', 'Microsoft-Microsoft.Update_H']",2
649,0.4,"['Tencent-Other_H', 'udp/50003_L']",2
650,0.3666666666666666,"['MMS_H', 'Cloudflare-ICMP_L']",2
651,0.8,"['tcp/5228_H', 'Adobe-Adobe.Experience.Cloud_H']",2
652,0.5333333333333333,"['Blockchain-Crypto.Mining.Pool_H', 'Microsoft-NetBIOS.Session.Service_H']",2
653,0.4,"['Microsoft-Office365.Published_H', 'Intuit-Web_H']",2
654,0.3,"['udp/51413_M', 'udp/64673_H']",2
655,0.4,"['udp/51413_M', 'tcp/8728_M']",2
656,0.5,"['Datadog-Datadog_H', 'udp/5228_M']",2
657,0.3333333333333333,"['Cloudflare-Web_H', 'tcp/47328_L']",2
658,0.4,"['udp/6889_L', 'Valve-Steam_H']",2
659,0.5,"['Intuit-Web_M', 'Yandex-Web_H']",2
660,0.3333333333333333,"['udp/59544_M', 'Meta-Whatsapp_H']",2
661,0.4,"['Tencent-VooV.Meeting_M', 'Apple-NetBIOS.Session.Service_H']",2
662,0.7,"['Microsoft-NetBIOS.Session.Service_H', 'Yahoo-Inbound_Email_H']",2
663,0.4666666666666667,"['Alibaba-NetBIOS.Session.Service_H', 'McAfee-NetBIOS.Session.Service_L']",2
664,0.3,"['Microsoft-WNS_M', 'DCE-RPC_L']",2
665,0.3,"['Microsoft-NetBIOS.Session.Service_H', 'udp/51400_L']",2
666,0.8666666666666667,"['tcp/8181_H', 'udp/25401_M']",2
667,0.4666666666666667,"['Microsoft-NetBIOS.Session.Service_H', 'MEGA-MEGA.Cloud_H']",2
668,0.3666666666666666,"['tcp/8728_M', 'Bitdefender-Web_H']",2
669,0.9666666666666668,"['Oracle-NetBIOS.Session.Service_H', 'Oracle-Oracle.Cloud_H']",2
670,0.3,"['udp/46803_L', 'Sony-PlayStation.Network_H']",2
671,0.4666666666666667,"['tcp/853_H', 'Cisco-DNS_H']",2
672,0.3,"['udp/59544_M', 'tcp/5223_H']",2
673,1.0,"['tcp/30192_H', 'Baidu-ICMP_H']",2
674,1.0,"['Apple-Inbound_Email_H', 'tcp/8080_H']",2
675,0.4666666666666667,"['Netflix-Web_H', 'udp/64673_H']",2
676,0.3,"['udp/51033_L', 'tcp/46803_M']",2
677,0.5,"['Sectigo-Sectigo_M', 'udp/39670_H']",2
678,0.3333333333333333,"['SAP-HANA_L', 'Zoom.us-Zoom.Meeting_H']",2
679,0.4,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_M', 'Bunny.net-CDN_H']",2
680,0.8,"['Microsoft-NTP_H', 'Netflix-Web_H']",2
681,0.3,"['Apple-ICMP_M', 'Baidu-Web_H']",2
682,0.4333333333333333,"['udp/8765_H', 'Sectigo-Sectigo_H']",2
683,0.3666666666666666,"['udp/50003_L', 'tcp/8181_H']",2
684,0.9333333333333332,"['tcp/8728_M', 'ntp.org-NTP_H']",2
685,0.8,"['Microsoft-Office365.Published_H', 'tcp/18920_H']",2
686,0.3333333333333333,"['CDN77-CDN_H', 'LogMeIn-NetBIOS.Session.Service_L']",2
687,1.0,"['PING_H', 'udp/39670_H']",2
688,0.3,"['udp/51033_L', 'NewRelic-Web_H']",2
689,0.4,"['tcp/39670_H', 'Quad9-Quad9.Standard.DNS_L']",2
690,0.7333333333333333,"['udp/8765_H', 'Imperva-Imperva.Cloud.WAF_M']",2
691,0.9666666666666668,"['Microsoft-NTP_H', 'udp/443_H']",2
692,0.4666666666666667,"['DNS_H', 'udp/5228_H']",2
693,0.3,"['udp/8999_L', 'Baidu-ICMP_H']",2
694,0.9666666666666668,"['tcp/1688_H', 'Microsoft-Office365_H']",2
695,0.9333333333333332,"['Apple-Inbound_Email_H', 'tcp/2345_H']",2
696,0.3,"['HTTP_H', 'tcp/48252_M']",2
697,0.6,"['tcp/1_H', 'Dell-NetBIOS.Session.Service_M']",2
698,0.5,"['eBay-NetBIOS.Session.Service_L', 'Yandex-Web_H']",2
699,0.9666666666666668,"['tcp/5000_H', 'tcp/1688_H']",2
700,0.3,"['tcp/8181_H', 'tcp/51033_M']",2
701,0.3666666666666666,"['DNS-Root.Name.Servers_H', 'Zoom.us-Zoom.Meeting_H']",2
702,0.3333333333333333,"['Edgio-CDN_M', 'NewRelic-NetBIOS.Session.Service_L']",2
703,0.7,"['Adobe-Web_H', 'Zoho-Web_M']",2
704,0.8333333333333334,"['McAfee-Web_H', 'PING_H']",2
705,0.3333333333333333,"['LogMeIn-NetBIOS.Session.Service_L', 'tcp/8080_H']",2
706,0.3666666666666666,"['udp/5228_H', 'tcp/51413_M']",2
707,0.4,"['DNS_H', 'Intuit-Web_H']",2
708,0.6,"['X-WINDOWS_M', 'Salesforce-Web_M']",2
709,0.3666666666666666,"['udp/53735_M', 'Imperva-Imperva.Cloud.WAF_M']",2
710,0.5666666666666667,"['Tencent-Other_H', 'mail.ru-NetBIOS.Session.Service_L']",2
711,0.3333333333333333,"['Microsoft-Web_H', 'tcp/9876_H']",2
712,0.6666666666666666,"['Truecaller-Truecaller_M', 'tcp/8886_H']",2
713,0.8666666666666667,"['Apple-Other_H', 'Cisco-Web_H']",2
714,0.3333333333333333,"['Baidu-ICMP_H', 'LogMeIn-NetBIOS.Session.Service_L']",2
715,0.3,"['MMS_H', 'tcp/8443_L']",2
716,0.4,"['DHCP_H', 'Twitter-ICMP_H']",2
717,0.3333333333333333,"['Adobe-Web_H', 'ColoCrossing-ColoCrossing.Hosting.Service_M']",2
718,0.9333333333333332,"['Hosting-Bulletproof.Hosting_H', 'tcp/8728_M']",2
719,0.3,"['IKE_H', 'Zoho-Site24x7.Monitor_H']",2
720,0.5333333333333333,"['Apple-Other_H', 'Atlassian-Atlassian.Notification_M']",2
721,0.6,"['ESET-Eset.Service_M', 'Meta-NetBIOS.Session.Service_M']",2
722,1.0,"['tcp/30192_H', 'Tencent-Other_H']",2
723,0.3333333333333333,"['Adobe-Adobe.Sign_H', 'Kaspersky-Other_M']",2
724,0.3,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_H', 'udp/49304_H']",2
725,0.7,"['SSL_H', 'SSH_M']",2
726,0.9666666666666668,"['CDN77-CDN_H', 'Yahoo-Web_H']",2
727,0.4333333333333333,"['PING_H', 'HP-Web_M']",2
728,0.3,"['Microsoft-Skype_Teams_H', 'Genesys-PureCloud_L']",2
729,0.3,"['udp/25000_M', 'tcp/46803_M']",2
730,0.3666666666666666,"['Meta-NetBIOS.Session.Service_M', 'Quad9-Quad9.Standard.DNS_L']",2
731,0.3666666666666666,"['SpaceX-Starlink_M', 'Twitter-ICMP_H']",2
732,0.8333333333333334,"['udp/53698_H', 'Alibaba-Other_M']",2
733,0.3,"['Apple-Web_H', 'tcp/51033_M']",2
734,0.5666666666666667,"['ESET-Eset.Service_M', 'ServiceNow-NetBIOS.Session.Service_M']",2
735,0.4333333333333333,"['Blockchain-Crypto.Mining.Pool_H', 'Adobe-Adobe.Sign_H']",2
736,0.4,"['udp/54743_M', 'BuiltIn-Meta-Whatsapp_H']",2
737,0.3666666666666666,"['udp/55559_M', 'udp/8993_M']",2
738,0.3333333333333333,"['LogMeIn-NetBIOS.Session.Service_L', 'LinkedIn-Web_H']",2
739,0.4666666666666667,"['udp/62312_M', 'Oracle-Oracle.Cloud_H']",2
740,0.3,"['ESET-Eset.Service_H', 'udp/39670_H']",2
741,0.4333333333333333,"['udp/50001_L', 'Yandex-Web_H']",2
742,1.0,"['Apple-APNs_H', 'Microsoft-Microsoft.Update_H']",2
743,0.3,"['tcp/8013_M', 'Hetzner-Hetzner.Hosting.Service_H']",2
744,0.3,"['Cloudflare-Web_H', 'udp/55901_H']",2
745,0.5,"['Google-ICMP_H', 'tcp/51413_M']",2
746,0.6,"['ByteDance-Lark_H', 'Adobe-NetBIOS.Session.Service_M']",2
747,0.9666666666666668,"['tcp/5000_H', 'SNMP_H']",2
748,0.9333333333333332,"['SSL_H', 'Microsoft-Outlook_H']",2
749,1.0,"['Baidu-Web_H', 'udp/443_H']",2
750,0.7,"['Zoho-Web_M', 'tcp/8080_H']",2
751,0.3333333333333333,"['tcp/14433_H', 'X-WINDOWS_M']",2
752,0.4666666666666667,"['tcp/30192_H', 'Cisco-DNS_H']",2
753,0.3666666666666666,"['Adobe-Adobe.Sign_H', 'KERBEROS_L']",2
754,0.7,"['Zoho-Web_M', 'Hetzner-Hetzner.Hosting.Service_H']",2
755,0.4,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_H', 'tcp/39670_H']",2
756,1.0,"['Microsoft-Skype_Teams_H', 'tcp/8888_H']",2
757,0.9666666666666668,"['Cloudflare-Web_H', 'Hosting-Bulletproof.Hosting_H']",2
758,0.5,"['Microsoft-Office365_H', 'tcp/51413_M']",2
759,0.3333333333333333,"['udp/62312_M', 'X-WINDOWS_M']",2
760,0.4333333333333333,"['tcp/1900_H', 'Atlassian-Atlassian.Notification_L']",2
761,0.3,"['udp/8999_L', 'tcp/8728_M']",2
762,0.3,"['udp/60020_L', 'tcp/853_H']",2
763,0.7333333333333333,"['LinkedIn-Web_H', 'Salesforce-NetBIOS.Session.Service_M']",2
764,0.4333333333333333,"['GCore.Labs-CDN_H', 'Netflix-NetBIOS.Session.Service_M']",2
765,1.0,"['DigiCert-OCSP_H', 'Tencent-NetBIOS.Session.Service_H']",2
766,0.3,"['ntp.org-NTP_H', 'udp/6882_L']",2
767,0.3,"['tcp/6447_M', 'Valve-Steam_H']",2
768,0.3666666666666666,"['Dell-Web_M', 'Atlassian-Atlassian.Notification_L']",2
769,0.5,"['Yahoo-Web_H', 'Apple-ICMP_H']",2
770,0.4,"['Microsoft-NTP_H', 'udp/51413_M']",2
771,0.9666666666666668,"['HTTPS_H', 'Rackspace-CDN_H']",2
772,0.8666666666666667,"['Rackspace-CDN_H', 'Alibaba-Other_M']",2
773,0.6666666666666666,"['Hetzner-Hetzner.Hosting.Service_H', 'Amazon-Web_M']",2
774,0.4333333333333333,"['SAMBA_H', 'DNS-Root.Name.Servers_H']",2
775,0.3666666666666666,"['tcp/6881_M', 'Microsoft-ICMP_H']",2
776,0.8333333333333334,"['Oracle-NetBIOS.Session.Service_H', 'Cisco-Webex_H']",2
777,0.3,"['tcp/48252_M', 'Microsoft-Microsoft.Update_H']",2
778,0.3,"['udp/8999_L', 'SSH_M']",2
779,0.5666666666666667,"['RSH_L', 'DNS_H']",2
780,0.9666666666666668,"['Oracle-Oracle.Cloud_H', 'Hetzner-Hetzner.Hosting.Service_H']",2
781,0.9666666666666668,"['Rackspace-CDN_H', 'Microsoft-Outlook_H']",2
782,1.0,"['Apple-NetBIOS.Session.Service_H', 'HTTP_H']",2
783,0.4666666666666667,"['ESET-Eset.Service_M', 'GCore.Labs-CDN_H']",2
784,0.5333333333333333,"['Dropbox-NetBIOS.Session.Service_L', 'Microsoft-NetBIOS.Session.Service_H']",2
785,0.3666666666666666,"['Cloudflare-ICMP_L', 'Cisco-Web_H']",2
786,0.3666666666666666,"['udp/5228_M', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",2
787,0.3,"['Zoho-NetBIOS.Session.Service_L', 'mail.ru-NetBIOS.Session.Service_L']",2
788,0.6333333333333333,"['Oracle-Oracle.Cloud_H', 'udp/49304_H']",2
789,0.4,"['Meta-Whatsapp_H', 'udp/6969_M']",2
790,0.5,"['tcp/30192_H', 'udp/6881_M']",2
791,0.5,"['Microsoft-Office365_H', 'eBay-NetBIOS.Session.Service_L']",2
792,0.3,"['udp/137_H', 'tcp/51400_M']",2
793,1.0,"['tcp/8886_H', 'Apple-NTP_H']",2
794,0.9333333333333332,"['tcp/8728_M', 'Apple-APNs_H']",2
795,0.8333333333333334,"['ByteDance-Lark_H', 'tcp/39670_H']",2
796,0.3333333333333333,"['MMS_H', 'Kaspersky-Other_M']",2
797,0.4333333333333333,"['tcp/5228_H', 'tcp/4460_H']",2
798,0.4666666666666667,"['udp/50002_L', 'Alibaba-Alibaba.Cloud_H']",2
799,0.6333333333333333,"['Microsoft-ICMP_H', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",2
800,0.4333333333333333,"['DNS-DoH_DoT_H', 'udp/50001_L']",2
801,0.4,"['Datadog-Datadog_H', 'Intuit-Web_H']",2
802,0.3,"['udp/21909_M', 'Salesforce-Web_M']",2
803,0.3666666666666666,"['Cloudflare-ICMP_L', 'tcp/8080_H']",2
804,0.6666666666666666,"['ColoCrossing-ColoCrossing.Hosting.Service_H', 'Oracle-Oracle.Cloud_H']",2
805,0.9666666666666668,"['Alibaba-Alibaba.Cloud_H', 'tcp/8181_H']",2
806,1.0,"['Hosting-Bulletproof.Hosting_H', 'Alibaba-NetBIOS.Session.Service_H']",2
807,0.4666666666666667,"['MMS_H', 'Microsoft-Azure_L']",2
808,0.4,"['Baidu-ICMP_H', 'Fortinet-NetBIOS.Session.Service_L']",2
809,0.9,"['Yandex-Web_H', 'tcp/8080_H']",2
810,0.8666666666666667,"['udp/137_H', 'Naver-Line_H']",2
811,1.0,"['SNMP_H', 'Google-ICMP_H']",2
812,0.4,"['CacheFly-CDN_H', 'tcp/30192_H']",2
813,0.3,"['udp/12885_L', 'BuiltIn-Meta-Whatsapp_H']",2
814,1.0,"['Tencent-NetBIOS.Session.Service_H', 'Tencent-Web_H']",2
815,0.4666666666666667,"['Nutanix-Nutanix.Cloud_M', 'udp/39670_H']",2
816,0.4,"['CacheFly-CDN_H', 'ntp.org-NTP_H']",2
817,0.5666666666666667,"['Hosting-Bulletproof.Hosting_H', 'udp/80_M']",2
818,0.3,"['SSL_H', 'udp/46803_L']",2
819,0.4,"['INAP-INAP_H', 'Twitter-ICMP_H']",2
